duration,orig_bytes,resp_bytes,proto,conn_state,label,label_enc,iso_pred,lof_pred,ensemble_pred,anomaly_score
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6509275372775016e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6509275372775016e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6382436734627768e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.765082311610026e-09,0.0,0.0,1,4,Malicious,1,0,1,1,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.5367727629449774e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.574824354389152e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
5.073545525889955e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
6.341931907362444e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.031443451719248e-09,0.0,0.0,1,4,Malicious,1,0,1,1,-0.351576245401008
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6509275372775016e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6255598096480516e-09,0.0,0.0,1,4,Malicious,1,0,1,1,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6509275372775016e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6509275372775016e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6636114010922263e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6509275372775016e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6636114010922263e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6128759458333264e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.5367727629449774e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
2.6382436734627768e-09,0.0,0.0,1,4,Malicious,1,0,0,0,-0.351576245401008
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
0.0,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
3.805159144417466e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
1.2683863814724887e-11,0.0,0.0,1,4,Malicious,1,0,0,0,-0.3510226749014284
